,text,tag,senti_polarity
1117, 别孩子气，你真的输不起了1、如果你已经过了20岁但还不到25岁，你要找到谋生的方式；2、给自己一个远大的前程与目标。3、别瞧不起劳动人民。4、不要小看一分钱。5、做人不要太高调，高调容易招惹是非。也不能太低调，该强悍时则强悍。6、宽待自己，也宽待别人。,励志,positive
1118, 【幸福语录】我们用不着羡慕别人美丽的光环，只要我们拥有一份平和的心态，尽自己所能，选择自己的人生目标，勇敢地面对人生的各种挑战，无愧于社会、无愧于他人、无愧于自己，那么，我们的心灵圣地就一定会阳光灿烂，鲜花盛开。,励志,positive
1119, 人生路上有着太多的诱惑，人们难免目不暇接。很少有人能聚精会神，专心致志地朝着自己的目标前行。因为专心致志需要定力，更需要心无旁骛与不轻言放弃的精神。正因为如此才有太多的人左顾右盼、半途而废，到头来，只落得两手空空，一事无成。,励志,positive
1120, 【智言慧语】有目标的人在奔跑，没目标的人在流浪，因为不知道要去哪里。有目标的人在感恩，没目标的人在报怨，因为觉得全世界都欠你的。给人生一个梦，给梦一条路，给路一个方向。跌倒要学会自己爬起来，生命只有走出来的精彩，没有等待出来的辉煌。,励志,positive
1121, 宁愿因高目标而脖子硬，也不好为低目标而驼背。,励志,positive
1122, 制定一个目标，解决思想定位问题。,励志,positive
1123, ⊙一位哲人说过，幸福与快乐与否，不在于目的的达到，而在于追求的本身及其过程。你在匆忙实现一个又一个目标的时候．是否偶尔停下来，享受一下生活的乐趣呢？,励志,positive
1124," 【家庭教育被忽略的大于号】1理念>方法:理念比方法重要一万倍。2兴趣>知识:学习最高境界是自己想学，达到这境界只有一条途径:兴趣。3状态>能力:孩子状态好,比什么都重要,一好百好。4品德>分数:首当其冲就是成人，这是人生最低目标。5空间>爱心：给孩子一个自由的空间,你就是伟大的父母。",励志,positive
1125, 【智言慧语】也许你在行动时随时都可能犯错误，你所作的决定也难免失误，但是绝不能因此而放弃自己追求的目标。你必须有勇气承担犯错误的风险、失败的风险、受屈辱的风险。走错一步总比在一生中原地不动要好一些。因为人向前走就可以获得矫正前进方向的机会。,励志,positive
1126, 人生就是为了实现更高更强的目标，学习典范也是为了追求超越与创新的理想。尽管在这个过程中会有意想不到的坎坷与曲折，但是探索未知的诱惑与超越已知的希冀，却总在前面向我们招手。,励志,positive
1127, 不要一遇沙漠，就怀疑生命绿洲的存在；不要一遇到困难，就怀疑人生目标的实现。,励志,positive
1128, 我们生活在这个世界上，为了生活下去，不懈地拼搏奋斗，祈求达到追求的目标，实现美好的人生愿望。这种心愿是支撑我们向前运动的动力所在。,励志,positive
1129, 不要怕目标定得太高，你可能需要退而求其次。,励志,positive
1130, 被爱是奢侈的幸福幸福不是用来炫耀的，也不是用来比较的，而是用来感受的。幸福如人饮水，冷暖自知，它不是一个遥远的目标，而是一个享受当下的过程。只要怀有一颗感恩的心，感恩生命，感恩生活，感恩关爱自己的每一个人，幸福就无处不在、无时不有。,励志,positive
1131, 让深邃成为我们最高的人生境界，以此为人生的目标，努力去实现它。深邃的人往往彰显着令人动容的魅力，在他们的身上，我们可以看到生命的强大与广博。请让我们以外在的平静推进内心的流动，实现生命的深邃。,励志,positive
1132, 一杯淡水、一壶清茶可以品出幸福的滋味；一片绿叶、一首音乐可以带来幸福的气息；一本书籍、一本画册可以领略幸福的风景。幸福不仅在于物质的丰裕，幸福更在于精神的追求与心灵的充实。幸福是为了心中的目标而努力拼搏的过程。,励志,positive
1133, ⊙人生是一场战斗。真正的幸福不在于目标最终是否达到，而在于为达到目标所进行的拼搏和奋斗。,励志,positive
1134, 当你对未来迷茫时，请停下来认准目标。,励志,positive
1135, ⊙我们首先要学会享受自由，在自由面前不放纵、不迷失；能在自由中找到自己的目标，能在自由中自觉自制，能够尽情地开发自我、自由地放飞个性，实现自我。,励志,positive
1136, 每一个年龄段都有自己的理想或者目标，但随着年龄的增长与时间的推移，理想会逐步缩小，小到某一个细碎的焦点；从天马行空的设想，转化到具体的某一件事情上，于是，就更加接近现实，更容易实现。,励志,positive
1137, 人生需要好好去爱，好好的去生活。青春短暂，不要叹老，要时不时的提醒自己，自己在做什么，自己该做什么。给自己一个远大的前程与目标，不顺心的时候多看看天空，也记得看看自己脚下，也许就会有意外的感动。任何时候，任何人问你谈过几次恋爱，你要告诉他是两次。一次是我爱他，他不爱我，一是他爱我，我不爱他。好的爱情永远在下一次。,励志,positive
1138, 当你的潜质还驾驭不了你的目标时，那你就就应沉下心来历练。,励志,positive
1139, 【天天禅语】有些人认为，能够做一个好人足矣。你处于暂时的安乐一一增上生，并不意味着你已达到了究竟的解脱一一决定善。增上生只是为最终达到决定善的一种暂时的方便条件，而不是终究目标。比如，电梯只是运送我们回家的方便工具而已，没有人会将它当成自己的家，同样的，增上生就像电梯，决定善犹如家园。,励志,positive
1140, 理者的一言一行，都必须兼顾临时之计和长远目标。,励志,positive
1141, 喜欢的东西，要舍得拿出来用；不要对自己过于较真，过于苛刻，对自己和他人都抱有过高的期望。如果你能够学会放弃自己所有的期望，不再强求自己达到某个目标，那么你就会明白，真正重要的就是做你自己，活在当下。,励志,positive
1142, 是的，我可以实现任何的目标和理想。,励志,positive
1143, 每个人都是不同的，都有自己的目标、独特的愿望、不同的价值观，所以对于任何人来说，找找生活意义的过程都没有固定模式。认识到自己确实有目标，就会沿着选择的道路走下去，要明白是否踏上发现之旅，完全取决于自己而不是其他人，有时候甚至只要肯于找找就足以使生活充满意义。,励志,positive
1144, 【治愈系基地】请记住，我们的需要并非是任何私人的需要——并非是我们之中任何一个人的需要。我们需要的不是荣誉，不是自我的满足；我们需要的是一种万众一心的巨大驱动力。有了它，我们就能造就一个伟大的人，就能造就一个包含着个人自由在内的自由的民族。……一个人无法造就出一个崭新的民族，这要靠我们大家。为了达到这一目标，我们理应携手并肩，和衷共济。想到有一个这样美好的目标，我是多么快乐。到了那时，将有更多的人会用自己的双手去挣脱桎梏，直至砸碎所有的锁链。,励志,positive
1145, 同样的目标，达到目标所采用的方式不同，结果会不同。,励志,positive
1146, 因为目标高远，才有鹰击长空；因为对岸期盼，才有蝴蝶飞沧海；因为有你鼓励，才有我努力拼搏；国际民航日，让我们找准自己的航向，为美好的明天努力。,励志,positive
1147, 没有人可以回到过去重新一开始，但谁都可以从现在一开始，书写一个全然不同的结局。多么忙不重要，忙什么才重要。人生最大的麻烦与问题，就是不知道自己的目标。人生就像乘坐公车，我们知道它有起点与终点，却无法预知沿途的经历。,励志,positive
